@relation sheet
@attribute in1 real
@attribute in2 real
@attribute in3 real
@attribute in4 real
@attribute in5 real
@attribute in6 real
@attribute in7 real
@attribute in8 real
@attribute in9 real
@attribute in10 real
@attribute in11 real
@attribute in12 real
@attribute class {Pass,Fail}
@data
1778,1,0,1235,381,6612,0,1758,400,0,0,2,Fail
883,1,0,5008,568,9923,2,1280,640,0,2,1,Fail
1626,1,1,410,252,8524,1,1451,500,0,0,0,Fail
1679,1,0,3584,75,9893,2,1993,640,1,2,0,Fail
1857,1,1,711,451,3616,1,1156,500,1,0,2,Fail
732,1,1,707,164,6259,2,949,640,1,0,1,Fail
1340,1,1,6822,189,8956,2,721,640,1,0,0,Fail
777,1,0,2801,402,7297,3,1091,740,1,0,0,Fail
1391,1,0,1624,375,3601,3,1393,740,1,2,2,Fail
1841,1,1,3299,518,8943,3,1909,740,1,2,2,Fail
1081,1,0,925,166,976,1,1226,500,0,0,1,Fail
1522,1,1,8729,331,8745,3,1070,740,1,2,0,Fail
1823,1,1,4204,127,8756,0,910,400,0,1,2,Fail
1927,1,0,1246,543,8016,0,739,400,1,2,0,Fail
1943,1,1,6696,499,8117,1,1346,500,0,1,1,Fail
1612,1,0,3438,507,6285,2,1104,640,1,0,2,Fail
675,1,1,1992,198,6116,1,929,500,0,0,1,Fail
1689,1,0,3491,560,6818,2,1263,640,1,0,0,Fail
1179,1,0,163,197,5440,2,1479,640,1,2,1,Fail
1579,1,0,6623,502,7398,3,1339,740,1,0,2,Fail
1475,1,0,2259,147,7837,1,609,500,1,2,2,Fail
637,1,0,8232,480,9079,1,1812,500,1,2,1,Fail
966,1,0,568,56,5945,1,1027,500,1,2,2,Fail
1228,1,1,4334,92,8759,1,558,500,1,0,0,Fail
1145,1,0,1600,400,3832,3,765,740,0,0,1,Fail
749,1,0,5896,290,9759,3,1170,740,1,2,1,Fail
1589,1,1,6527,80,7335,3,1180,740,0,2,0,Fail
1478,1,0,156,472,3318,3,1902,740,0,0,1,Fail
1787,1,0,316,227,2982,0,1912,400,0,2,0,Fail
1578,1,1,3406,135,9598,2,1445,640,1,2,1,Fail
1358,1,1,1616,468,8975,0,718,400,0,0,0,Fail
1514,1,0,4239,449,9673,3,938,740,1,0,0,Fail
1548,1,0,5623,131,9940,3,1220,740,0,0,2,Fail
738,1,1,7450,116,9560,3,1583,740,0,0,2,Fail
1665,1,0,8009,299,9389,3,1967,740,1,2,2,Fail
1763,1,0,1616,38,8619,1,1500,500,1,2,2,Fail
1847,1,0,279,566,7853,2,1251,640,0,0,1,Fail
855,1,0,5189,174,5801,3,993,740,0,2,1,Fail
1981,1,0,4242,147,6624,0,1045,400,1,0,1,Fail
1314,1,0,1707,382,8668,0,1308,400,0,2,1,Fail
827,1,1,5917,68,8862,0,959,400,0,2,0,Fail
1592,1,1,2045,543,2843,0,716,400,0,2,2,Fail
1377,1,1,8831,91,9850,0,691,400,0,2,2,Fail
1883,1,1,6177,542,6604,0,592,400,1,2,1,Fail
1252,1,1,2011,400,4937,0,1757,400,0,0,2,Fail
629,1,0,756,463,4155,3,845,740,0,0,1,Fail
1343,1,0,6738,474,8961,1,1789,500,1,0,0,Fail
1120,1,0,1544,252,3056,2,1154,640,1,0,0,Fail
1561,1,0,1594,420,6522,1,1776,500,1,2,1,Fail
619,1,1,4094,475,5480,3,799,740,0,1,0,Fail
666,1,0,4460,387,7318,2,718,640,1,0,1,Fail
1660,1,1,3769,209,8344,1,1157,500,0,0,0,Fail
889,1,1,5953,38,7970,0,1656,400,1,2,0,Fail
626,1,1,4175,369,4705,0,1230,400,0,0,1,Fail
773,1,1,7923,278,8551,0,415,400,0,2,0,Fail
1309,1,1,195,69,8913,2,1621,640,0,1,0,Fail
1657,1,1,818,182,5913,0,712,400,1,0,1,Fail
698,1,0,6759,365,7512,1,652,500,0,2,2,Fail
885,1,1,15,77,6530,0,946,400,0,2,0,Fail
1309,1,0,2179,545,9493,2,696,640,1,2,2,Fail
851,1,0,7107,140,8994,0,1115,400,0,2,0,Fail
1091,1,1,4766,191,8857,0,1968,400,0,1,1,Fail
688,1,0,2350,536,5229,1,801,500,1,0,2,Fail
813,1,1,3961,454,4904,2,692,640,0,0,1,Fail
1371,1,1,4295,359,4389,0,1813,400,0,1,2,Fail
1447,1,0,6417,246,7697,3,1903,740,1,2,2,Fail
1851,1,0,1240,241,2659,2,971,640,1,0,0,Fail
1773,1,1,3501,399,7537,0,792,400,0,0,1,Fail
1024,1,0,2162,172,6553,0,1047,400,0,0,1,Fail
622,1,0,4887,413,9832,3,1707,740,1,0,1,Fail
1791,1,0,1297,79,2321,1,621,500,1,2,1,Fail
1639,1,1,3735,144,6060,2,611,640,0,0,1,Fail
1953,1,1,6511,432,9787,3,1161,740,1,0,0,Fail
1325,1,1,3605,106,3734,3,1417,740,0,2,2,Fail
1316,1,0,130,438,3523,0,1587,400,0,0,2,Fail
1785,1,1,4721,548,8089,3,1263,740,1,0,2,Fail
1241,1,1,5697,6,6672,1,1971,500,0,2,0,Fail
1339,1,1,8818,125,8961,2,1944,640,1,2,0,Fail
1854,1,1,1470,281,6336,0,1763,400,0,0,2,Fail
687,1,1,1317,266,8159,1,1972,500,0,0,2,Fail
763,1,0,3708,242,5512,2,1896,640,1,2,1,Fail
1494,1,1,87,136,6488,2,1743,640,0,1,0,Fail
1153,1,1,3768,526,9945,3,1922,740,1,2,1,Fail
1032,1,0,4797,600,5971,2,674,640,0,0,1,Fail
901,1,0,3983,381,8435,2,1881,640,0,2,1,Fail
1186,1,1,772,103,9485,2,1756,640,0,2,2,Fail
1243,1,1,566,104,2321,1,761,500,0,0,2,Fail
627,1,1,533,140,1076,2,921,640,0,1,0,Fail
1946,1,1,7008,196,7980,0,1846,400,1,2,0,Fail
1864,1,0,5648,49,7283,3,984,740,0,2,1,Fail
1028,1,1,1539,361,6668,0,1044,400,1,0,0,Fail
1911,1,1,962,393,9243,3,1115,740,1,2,1,Fail
1701,1,1,5084,339,6116,2,664,640,1,0,0,Fail
1665,1,0,6794,146,7262,3,772,740,1,2,2,Fail
692,1,0,3761,292,6911,0,1082,400,1,2,1,Fail
979,1,1,1079,427,2880,3,1582,740,0,1,1,Fail
1810,1,1,3652,46,5371,1,1533,500,0,1,0,Fail
1805,1,0,928,14,4132,3,1402,740,1,2,1,Fail
935,1,1,4362,379,6407,0,1601,400,1,2,1,Fail
794,1,0,5084,576,7303,0,1474,400,0,2,1,Fail
1484,1,0,5711,228,6314,0,1563,400,0,0,2,Fail
1563,1,1,1077,27,2269,2,1732,640,0,0,1,Fail
1779,1,0,2693,65,7938,0,1260,400,1,0,0,Fail
1197,1,0,3252,66,6711,1,730,500,0,2,1,Fail
635,1,1,7132,18,9444,2,1866,640,1,2,0,Fail
739,1,0,5301,46,6630,1,721,500,0,0,2,Fail
1461,1,0,1002,426,2871,3,1254,740,1,2,2,Fail
1626,1,0,2546,575,2922,1,1313,500,1,2,1,Fail
1025,1,0,8874,212,9745,1,631,500,0,0,2,Fail
764,1,1,5580,577,8159,2,726,640,1,0,1,Fail
674,1,0,4413,332,5374,0,1912,400,0,0,1,Fail
1613,1,0,1450,465,1665,2,1668,640,1,0,1,Fail
1213,1,1,7755,115,9877,3,1806,740,0,0,1,Fail
1596,1,1,388,192,1747,0,343,400,1,2,2,Fail
1172,1,0,179,266,3124,3,758,740,0,0,2,Fail
848,1,0,4610,497,7643,3,1650,740,0,0,2,Fail
1718,1,0,3281,252,8261,0,1580,400,0,0,1,Fail
1603,1,1,1746,519,6654,1,485,500,0,1,1,Fail
1692,1,0,8093,551,8372,0,1560,400,1,0,2,Fail
1644,1,0,5238,329,5462,1,881,500,0,2,1,Fail
1580,1,0,2682,170,3194,1,1633,500,1,2,2,Fail
1832,1,0,4520,265,5616,3,748,740,0,2,1,Fail
1228,1,1,2960,366,8659,0,706,400,0,1,0,Fail
805,1,1,660,499,2064,2,1765,640,0,1,2,Fail
1227,1,1,2006,115,9912,1,1708,500,0,0,2,Fail
704,1,1,3169,333,4006,0,1759,400,1,2,0,Fail
1378,1,0,5661,225,7355,0,1101,400,0,2,1,Fail
1990,1,0,3354,259,9650,0,1674,400,0,2,1,Fail
948,1,1,4789,291,4993,3,1776,740,0,1,1,Fail
899,1,1,1629,291,8994,3,1892,740,0,0,0,Fail
1596,1,1,3905,552,5756,2,759,640,0,2,2,Fail
1613,1,0,2082,538,4372,0,463,400,1,2,1,Fail
1544,1,0,8316,77,8728,1,1183,500,1,0,0,Fail
799,1,0,2404,243,8905,2,1821,640,1,2,1,Fail
1435,1,0,904,250,9960,2,1704,640,0,2,0,Fail
1499,1,1,1057,216,3264,0,1985,400,0,2,2,Fail
1455,1,1,1016,522,5700,1,1302,500,0,0,2,Fail
1028,1,1,2484,333,5045,2,1871,640,1,0,2,Fail
1324,1,1,5574,268,6301,1,490,500,1,0,2,Fail
1367,1,1,2428,521,8547,1,1102,500,0,2,2,Fail
1351,1,0,4380,293,6287,3,937,740,0,2,0,Fail
648,1,1,1576,112,4388,2,1466,640,1,0,2,Fail
1948,1,0,2450,295,9504,1,520,500,1,2,2,Fail
1418,1,1,1279,318,7983,1,641,500,0,0,2,Fail
1745,1,0,3673,577,5832,3,1507,740,1,2,2,Fail
837,1,1,141,81,3358,3,1570,740,1,2,1,Fail
1903,1,0,7355,470,9135,1,1607,500,1,0,0,Fail
1260,1,0,834,598,9714,0,1480,400,1,2,0,Fail
841,1,0,3134,350,7769,1,991,500,0,0,1,Fail
1820,1,1,1145,323,3728,2,1856,640,0,1,1,Fail
1885,1,0,7060,61,7443,2,1257,640,1,0,1,Fail
970,1,0,5284,296,8033,1,1127,500,1,0,1,Fail
1641,1,0,1564,445,5597,2,1578,640,0,2,0,Fail
662,1,1,1048,293,7228,2,1084,640,0,1,1,Fail
1895,1,1,2989,538,9023,2,843,640,0,1,0,Fail
612,1,0,3180,418,4942,1,1949,500,1,0,1,Fail
1865,1,0,142,109,4065,0,1011,400,0,0,2,Fail
1051,1,0,4079,576,9622,3,1181,740,0,0,0,Fail
1556,1,0,8479,395,9850,1,719,500,1,0,0,Fail
1710,1,1,2999,142,7339,2,788,640,0,2,0,Fail
1463,1,1,7771,444,9302,3,1588,740,0,1,0,Fail
936,1,1,3966,341,4205,1,546,500,0,0,0,Fail
1542,1,0,3468,458,3777,3,819,740,1,0,0,Fail
816,1,0,2864,334,6470,1,1771,500,1,2,2,Fail
625,1,1,3455,63,5409,2,1954,640,0,2,0,Fail
1668,1,0,4470,120,7823,1,1192,500,1,0,2,Fail
628,1,0,98,489,3885,0,1324,400,1,2,2,Fail
1109,1,1,1191,593,4125,0,1623,400,1,0,0,Fail
1504,1,1,6090,445,9628,1,1934,500,0,1,1,Fail
1113,1,1,3072,355,4549,3,1959,740,0,2,0,Fail
795,1,0,1098,512,4849,0,1591,400,0,2,2,Fail
1908,1,1,1396,270,5793,3,1006,740,0,2,2,Fail
1535,1,0,7112,452,8142,2,890,640,0,0,1,Fail
808,1,0,4309,490,5881,0,543,400,1,0,2,Fail
1785,1,0,7778,153,9078,0,1387,400,1,0,0,Fail
758,1,1,72,322,8738,0,1444,400,0,0,0,Fail
1987,1,1,1217,441,1351,1,1632,500,1,0,1,Fail
821,1,0,1744,438,4208,0,383,400,1,0,2,Fail
778,1,0,2486,224,8682,1,1748,500,1,2,0,Fail
682,1,0,1704,89,8055,1,737,500,1,0,1,Fail
1149,1,1,2676,401,3871,2,1450,640,0,1,0,Fail
1012,1,1,1392,48,6240,2,1894,640,0,2,2,Fail
1482,1,0,189,270,4131,0,541,400,1,0,2,Fail
896,1,1,3133,11,7612,3,1735,740,0,2,0,Fail
645,1,1,4071,411,4181,2,1735,640,0,0,1,Fail
929,1,1,1631,436,2728,0,561,400,0,0,1,Fail
620,1,1,4585,332,9404,2,1793,640,1,0,0,Fail
997,1,0,1582,281,6922,0,1248,400,1,2,2,Fail
1847,1,1,1031,189,2486,3,1745,740,1,2,1,Fail
1935,1,1,4839,188,8041,0,1872,400,0,0,0,Fail
1078,1,0,2812,162,3145,1,665,500,1,0,0,Fail
1162,1,1,3293,373,8619,1,578,500,0,0,1,Fail
1001,1,0,1264,439,1674,3,1411,740,0,2,2,Fail
643,1,1,4530,513,9564,0,1668,400,0,2,1,Fail
1472,1,1,2554,304,9704,2,745,640,0,2,1,Fail
1494,1,0,5416,95,9909,3,925,740,0,0,1,Fail
641,1,0,1205,137,7719,2,1349,640,1,2,0,Fail
1142,1,0,2197,586,9027,2,1060,640,1,2,0,Fail
1362,1,0,2936,220,4855,0,1430,400,1,0,0,Fail
1259,1,1,4679,554,7385,1,976,500,1,2,0,Fail
1412,1,1,661,334,6236,2,1541,640,1,2,2,Fail
1458,1,0,5637,450,8706,0,738,400,0,0,2,Fail
1362,1,0,2263,507,3627,3,1292,740,1,2,1,Fail
972,1,0,1159,110,5227,2,1842,640,1,0,1,Fail
1925,1,1,4526,503,9078,3,837,740,1,2,0,Fail
1523,1,1,1151,89,9023,0,492,400,0,2,0,Fail
925,1,1,4659,401,7076,0,1808,400,1,0,2,Fail
1852,1,1,4354,104,5764,0,1825,400,1,2,1,Fail
1397,1,1,688,143,5992,3,1103,740,0,1,2,Fail
1576,1,0,5864,82,6969,3,866,740,1,0,0,Fail
1580,1,0,5478,384,8750,3,1261,740,1,2,1,Fail
886,1,1,1052,359,3210,3,1651,740,0,0,0,Fail
696,1,0,1250,313,1612,3,990,740,1,0,0,Fail
1240,1,1,3860,467,7631,1,742,500,1,0,0,Fail
1665,1,1,4187,72,5399,2,1396,640,0,0,0,Fail
1360,1,0,6304,467,8540,0,1719,400,1,0,0,Fail
681,1,0,530,375,3140,3,1857,740,0,2,1,Fail
738,1,1,1889,111,1964,3,1882,740,0,1,2,Fail
647,1,0,9574,218,9769,1,787,500,1,0,0,Fail
1041,1,1,1545,338,8022,2,1261,640,1,0,2,Fail
1704,1,0,740,118,9810,2,1523,640,0,2,0,Fail
1517,1,1,720,449,1220,0,1191,400,0,0,1,Fail
1483,1,1,3867,423,6875,3,1988,740,0,1,1,Fail
997,1,1,4206,296,5012,2,1757,640,0,0,0,Fail
1492,1,1,460,81,5643,2,1688,640,1,2,2,Fail
1985,1,0,4755,421,9900,1,862,500,1,0,2,Fail
1086,1,1,660,86,5926,0,651,400,0,2,2,Fail
1876,1,1,2660,134,6277,0,789,400,1,0,0,Fail
1285,1,1,1493,505,7781,0,1558,400,0,0,2,Fail
1811,1,0,8347,360,9023,0,799,400,0,0,1,Fail
611,1,0,4475,167,6462,2,1143,640,1,2,0,Fail
1461,1,1,679,325,6524,0,884,400,0,0,2,Fail
1595,1,1,1943,376,9059,0,1152,400,1,0,2,Fail
1818,1,0,7163,510,8020,1,1151,500,0,2,0,Fail
910,1,1,6085,220,8043,1,467,500,1,0,2,Fail
1448,1,1,1084,121,9122,2,769,640,0,2,1,Fail
953,1,0,2596,403,4773,3,897,740,0,2,1,Fail
1003,1,0,1427,97,4397,1,980,500,1,0,0,Fail
1729,1,1,5212,166,6599,1,905,500,1,2,2,Fail
1663,1,0,4380,406,5864,0,1581,400,1,2,1,Fail
996,1,1,1538,215,4999,1,1075,500,0,2,0,Fail
773,1,1,3733,110,8293,2,941,640,0,0,0,Fail
1405,1,1,1164,153,4523,0,1334,400,0,2,1,Fail
1509,1,0,779,41,3665,0,1199,400,1,2,1,Fail
1534,1,0,2973,457,3056,0,1467,400,0,2,0,Fail
1558,1,0,3283,384,4529,3,1742,740,0,0,0,Fail
1640,1,0,1902,474,6723,0,909,400,1,0,2,Fail
1062,1,1,4767,479,7771,2,1315,640,0,2,1,Fail
757,1,1,8073,536,9604,2,1462,640,1,2,2,Fail
1002,1,0,2325,263,5589,2,668,640,0,0,1,Fail
1710,1,1,1025,333,8648,2,1924,640,0,2,0,Fail
1445,1,0,4293,313,5090,0,1183,400,0,2,2,Fail
1774,1,1,2811,194,7568,2,1982,640,0,2,1,Fail
1361,1,1,734,290,7118,0,492,400,0,2,1,Fail
1485,1,0,4528,474,5766,3,833,740,0,0,0,Fail
966,1,0,290,365,6646,0,338,400,1,0,2,Fail
1137,1,1,1345,419,3880,3,923,740,1,2,0,Fail
1289,1,1,3359,167,6795,0,392,400,0,1,1,Fail
1639,1,0,2791,562,5200,1,1698,500,1,2,2,Fail
1835,1,1,7394,552,7942,0,741,400,0,0,2,Fail
1313,1,0,6302,519,9149,0,1321,400,1,0,2,Fail
990,1,0,3153,158,5086,0,896,400,0,2,2,Fail
719,1,1,2002,15,4119,3,951,740,1,2,2,Fail
853,1,0,3574,548,4331,3,1263,740,1,2,2,Fail
1872,1,0,5834,575,6805,3,1095,740,1,0,1,Fail
1577,1,0,6628,455,6944,3,1290,740,0,2,1,Fail
1860,1,0,246,477,1821,1,1399,500,0,0,0,Fail
1929,1,1,6529,468,8153,2,1816,640,0,1,2,Fail
1404,1,1,618,304,7098,1,1187,500,0,2,0,Fail
1820,1,0,981,93,7512,0,1618,400,1,0,2,Fail
1054,1,0,231,447,9850,2,1582,640,0,2,2,Fail
1732,1,0,1226,104,9965,3,895,740,0,0,2,Fail
1255,1,0,4857,468,8686,1,670,500,0,0,0,Fail
603,1,1,3462,438,4768,3,1517,740,0,2,1,Fail
1389,1,0,4921,395,8331,3,675,740,0,2,2,Fail
729,1,1,1136,210,5678,2,1998,640,1,0,2,Fail
1754,1,0,4308,357,5877,0,957,400,1,2,0,Fail
969,1,0,449,247,1290,1,896,500,0,2,0,Fail
649,1,1,1100,512,7129,0,1842,400,0,1,0,Fail
1766,1,1,2628,383,5309,2,826,640,0,2,2,Fail
812,1,0,1046,80,7411,1,420,500,1,0,1,Fail
947,1,1,3065,449,4711,0,1388,400,0,0,1,Fail
1715,1,1,4970,48,6831,0,1555,400,0,2,2,Fail
1361,1,1,1118,268,9581,3,1825,740,0,0,0,Fail
1932,1,1,663,488,5210,3,1110,740,1,2,0,Fail
890,1,1,402,593,506,1,1745,500,0,0,0,Fail
1396,1,1,7106,274,7786,3,1258,740,0,2,0,Fail
1914,1,0,3082,386,6828,3,1418,740,1,0,2,Fail
1314,1,0,5617,234,6727,2,1878,640,1,0,0,Fail
897,1,1,3499,526,7372,0,967,400,1,2,2,Fail
1427,1,0,1067,249,4329,2,1092,640,0,0,2,Fail
656,1,0,2436,419,4104,3,855,740,0,2,2,Fail
967,1,0,4075,455,9050,2,1601,640,1,2,1,Fail
1908,1,0,3606,160,3710,2,1188,640,0,2,2,Fail
1166,1,1,1144,135,5615,3,1379,740,1,2,0,Fail
1689,1,1,996,575,7230,0,1915,400,1,0,1,Fail
1494,1,0,2427,442,5636,3,1178,740,0,0,1,Fail
870,1,0,2651,389,9169,2,1750,640,1,0,0,Fail
1420,1,1,5779,387,9104,2,874,640,1,2,1,Fail
1677,1,1,586,414,8983,2,723,640,0,0,1,Fail
1285,1,0,8327,148,9115,1,1872,500,1,0,2,Fail
1736,1,0,8198,201,9545,0,716,400,0,2,1,Fail
1559,1,1,818,350,5166,1,641,500,0,1,2,Fail
1586,1,0,4998,562,5463,3,1793,740,1,2,0,Fail
821,1,1,7429,359,7755,1,820,500,0,1,0,Fail
1699,1,0,7946,42,9957,0,1966,400,1,2,2,Fail
1367,1,1,1669,475,7302,0,1675,400,1,2,0,Fail
1757,1,1,537,438,833,2,1651,640,0,2,1,Fail
831,1,0,7632,578,8436,2,1720,640,0,0,2,Fail
979,1,0,1987,225,3931,0,1043,400,1,2,1,Fail
658,1,0,3344,310,4383,1,1813,500,0,0,2,Fail
731,1,1,3194,25,9811,0,1390,400,1,2,1,Fail
1582,1,0,468,541,3413,0,1716,400,0,2,1,Fail
1905,1,1,1610,95,8934,1,408,500,1,2,1,Fail
1129,1,0,1855,327,7191,0,1547,400,0,2,0,Fail
631,1,1,2540,229,7318,1,1668,500,1,0,0,Fail
1218,1,0,952,243,5276,0,1675,400,0,0,1,Fail
864,1,0,1517,346,5546,3,947,740,0,0,0,Fail
1011,1,1,2286,512,9089,0,992,400,0,0,1,Fail
1997,1,0,3428,568,7605,2,1035,640,0,2,1,Fail
988,1,1,6165,153,9816,0,597,400,0,2,1,Fail
922,1,0,4793,111,7974,3,992,740,1,0,1,Fail
1699,1,1,3560,95,8730,2,1439,640,1,0,1,Fail
1754,1,1,4845,380,6005,2,1839,640,0,2,2,Fail
890,1,1,2663,534,3744,3,1044,740,0,0,1,Fail
1936,1,1,5924,281,7934,2,929,640,0,2,1,Fail
1599,1,1,2133,259,2479,2,868,640,0,1,2,Fail
1505,1,0,76,33,9361,1,1337,500,1,2,2,Fail
1329,1,0,3506,527,3592,1,1886,500,1,2,1,Fail
1191,1,1,9511,107,9688,3,1402,740,1,2,1,Fail
1019,1,1,5065,370,6529,3,734,740,0,0,2,Fail
1021,1,1,2431,19,6340,1,1991,500,1,0,1,Fail
986,1,1,8410,160,9826,2,1196,640,1,2,0,Fail
827,1,0,629,593,9332,3,1483,740,0,2,0,Fail
1040,1,1,3590,493,4156,3,1637,740,0,1,2,Fail
727,1,0,4543,349,5697,1,446,500,0,2,1,Fail
1720,1,1,1390,565,9231,1,1066,500,0,0,1,Fail
1666,1,0,5976,235,8973,2,1745,640,1,0,2,Fail
1835,1,0,1813,218,2872,2,1803,640,0,0,1,Fail
1603,1,0,6843,331,9317,2,1855,640,0,0,2,Fail
831,1,1,109,443,6356,0,1128,400,0,2,0,Fail
1175,1,0,1166,255,8676,1,743,500,0,0,0,Fail
1013,1,0,6028,372,9419,0,406,400,1,0,2,Fail
1463,1,0,2689,475,9251,1,1325,500,1,0,0,Fail
1302,1,0,3228,91,5989,1,1762,500,0,2,2,Fail
1511,1,0,6211,265,7492,0,1712,400,1,2,2,Fail
