@relation sheet
@attribute in1 real
@attribute in2 real
@attribute in3 real
@attribute in4 real
@attribute in5 real
@attribute in6 real
@attribute in7 real
@attribute in8 real
@attribute in9 real
@attribute in10 real
@attribute in11 real
@attribute in12 real
@attribute class {Pass,Fail}
@data
853,1,0,1344,82,7667,2,1022,640,1,0,1,Fail
1963,1,0,6386,307,8689,3,1206,740,1,0,1,Fail
788,1,1,2180,360,9500,0,1434,400,0,0,1,Fail
1403,1,0,911,47,4316,0,747,400,1,0,0,Fail
1858,1,1,381,227,3702,2,1911,640,0,2,1,Fail
977,1,1,3519,498,4181,0,866,400,0,0,0,Fail
905,1,1,3843,144,4908,3,1586,740,1,0,2,Fail
1180,1,1,489,444,6537,3,1816,740,0,1,1,Fail
923,1,1,3391,542,8080,2,1844,640,0,2,1,Fail
1190,1,0,1339,249,3517,2,1674,640,1,2,0,Fail
1249,1,0,2218,188,6962,0,933,400,0,2,2,Fail
1325,1,1,9072,303,9891,1,1204,500,0,2,2,Fail
1369,1,1,4546,369,9044,1,1109,500,0,2,2,Fail
1647,1,0,4861,105,6595,1,887,500,1,2,2,Fail
894,1,0,5316,532,9363,3,1198,740,0,2,2,Fail
844,1,1,355,557,4943,2,1485,640,1,0,2,Fail
749,1,1,474,280,7310,1,935,500,1,2,1,Fail
1380,1,0,5539,447,7643,3,1893,740,1,0,2,Fail
1221,1,0,2210,432,7459,1,1464,500,1,2,2,Fail
1353,1,1,476,359,8675,1,1589,500,0,1,0,Fail
712,1,1,5277,321,8275,0,1587,400,1,2,1,Fail
1030,1,1,816,451,1903,2,1799,640,0,1,2,Fail
1498,1,0,1850,569,4839,1,1011,500,1,0,2,Fail
1784,1,1,3365,530,4919,0,1652,400,0,0,1,Fail
1820,1,1,3159,78,9478,2,1432,640,1,2,0,Fail
1660,1,0,1196,274,3481,1,920,500,1,0,0,Fail
854,1,1,2574,181,9835,3,1500,740,0,1,2,Fail
1033,1,0,1975,298,3680,0,1204,400,1,2,1,Fail
1609,1,1,725,161,3117,3,1017,740,0,1,1,Fail
1495,1,0,1290,40,5415,0,782,400,1,2,2,Fail
1090,1,0,9283,596,9835,3,1127,740,0,0,0,Fail
961,1,0,5731,40,8382,2,668,640,1,2,1,Fail
1917,1,0,3759,152,6952,2,973,640,0,0,2,Fail
1517,1,0,5770,435,6392,2,1247,640,1,2,1,Fail
1805,1,1,1980,459,3256,2,1902,640,0,0,0,Fail
1362,1,1,4506,207,7106,2,888,640,0,1,1,Fail
891,1,1,855,590,8851,2,1613,640,0,0,1,Fail
897,1,1,3895,97,7679,1,1811,500,1,0,1,Fail
1343,1,1,6450,357,6578,2,922,640,0,2,1,Fail
1091,1,1,695,202,7324,1,734,500,0,1,0,Fail
1753,1,1,7851,393,8653,2,733,640,0,2,1,Fail
1171,1,1,2904,453,8002,1,762,500,0,2,1,Fail
1216,1,0,157,282,798,3,1990,740,0,2,2,Fail
1170,1,0,381,139,1474,1,1679,500,0,0,1,Fail
1796,1,0,4299,469,6240,2,1467,640,0,0,1,Fail
1306,1,0,1618,544,7804,2,1237,640,0,0,1,Fail
1811,1,1,2865,511,3534,0,631,400,0,2,1,Fail
1406,1,0,7527,249,8545,1,657,500,1,0,0,Fail
750,1,1,4436,566,4608,1,869,500,0,1,1,Fail
647,1,1,298,521,3631,3,1481,740,1,0,2,Fail
916,1,0,8117,274,8822,1,1452,500,0,2,0,Fail
1567,1,1,59,70,6198,2,819,640,0,1,0,Fail
1740,1,1,3007,523,6259,0,1297,400,0,0,2,Fail
1674,1,0,3537,195,5878,0,956,400,0,2,1,Fail
1900,1,0,1341,500,5393,1,985,500,0,2,0,Fail
941,1,1,4097,432,6960,3,658,740,1,0,1,Fail
1951,1,0,216,17,3457,0,1587,400,1,2,1,Fail
1280,1,1,4630,459,8474,0,1172,400,0,2,2,Fail
1185,1,1,804,491,2824,1,606,500,1,2,1,Fail
934,1,0,3716,193,6183,3,1078,740,0,0,1,Fail
1909,1,1,2168,71,4519,2,1957,640,1,0,1,Fail
1658,1,1,7958,336,8091,2,972,640,0,1,2,Fail
789,1,0,2428,59,8115,1,1907,500,0,0,0,Fail
1901,1,1,3545,492,8919,0,861,400,0,2,0,Fail
1102,1,1,4818,329,9055,0,1456,400,0,0,2,Fail
1197,1,1,3750,54,8985,1,561,500,1,2,1,Fail
904,1,0,4453,350,4586,2,1482,640,0,2,0,Fail
884,1,0,2794,471,5618,0,1024,400,0,2,1,Fail
1151,1,0,3411,587,5120,0,1636,400,0,0,1,Fail
1825,1,1,1957,72,3744,0,612,400,0,0,1,Fail
1417,1,0,3265,362,8891,2,1323,640,0,0,0,Fail
1641,1,0,2607,527,4975,1,546,500,1,0,1,Fail
1547,1,0,3994,166,7022,2,1438,640,0,0,0,Fail
1448,1,0,1528,181,5754,1,1264,500,1,2,2,Fail
1015,1,0,1554,58,4701,2,1216,640,0,0,0,Fail
1439,1,1,2663,546,9522,1,1640,500,0,1,1,Fail
1348,1,1,6379,238,7771,0,463,400,1,0,2,Fail
1017,1,0,1157,8,5602,2,669,640,0,2,0,Fail
1132,1,1,2597,88,7259,0,1494,400,1,0,2,Fail
1748,1,0,3055,251,8216,0,1403,400,0,2,1,Fail
736,1,1,442,9,9598,3,941,740,0,2,1,Fail
1584,1,1,1949,21,5384,1,1016,500,0,2,2,Fail
1959,1,0,4218,481,5283,2,727,640,0,2,2,Fail
1910,1,1,1637,302,7207,3,1107,740,1,2,1,Fail
1892,1,1,4330,237,7085,1,676,500,0,0,1,Fail
1081,1,1,4265,453,6024,0,1862,400,1,0,0,Fail
1959,1,0,2905,52,8556,0,587,400,0,2,1,Fail
1146,1,1,1102,84,9119,2,943,640,0,1,2,Fail
955,1,1,3754,386,8417,3,1190,740,0,0,1,Fail
1425,1,1,8155,484,9038,3,1868,740,0,1,0,Fail
713,1,1,5252,354,7363,0,790,400,0,0,1,Fail
1231,1,1,3112,80,7972,3,908,740,0,2,0,Fail
1886,1,0,2809,137,6079,3,729,740,1,2,2,Fail
1963,1,1,3972,138,5117,1,1277,500,0,2,0,Fail
1994,1,0,3157,513,5609,2,1533,640,0,2,0,Fail
1078,1,0,3382,377,6903,3,1517,740,1,0,0,Fail
1876,1,0,8368,444,9951,0,1173,400,1,2,2,Fail
1942,1,1,120,157,3906,1,1064,500,0,0,2,Fail
1877,1,1,156,417,5717,3,885,740,1,0,1,Fail
1316,1,0,4321,593,9606,2,769,640,1,0,0,Fail
1952,1,0,4304,165,5064,3,1073,740,0,2,1,Fail
1410,1,0,3016,310,6571,1,1033,500,0,0,0,Fail
1467,1,1,3982,349,5748,1,1219,500,0,0,2,Fail
1983,1,0,58,170,7519,0,1940,400,1,0,1,Fail
1267,1,0,1559,78,7075,0,1621,400,0,2,2,Fail
1934,1,1,4785,549,6633,0,1806,400,0,1,0,Fail
1667,1,0,766,427,7432,3,965,740,0,2,0,Fail
649,1,1,171,365,5436,1,1530,500,1,0,2,Fail
1707,1,1,2051,563,2779,1,945,500,1,0,0,Fail
1396,1,0,792,205,6124,0,1379,400,1,0,1,Fail
743,1,1,16,422,6745,2,1322,640,0,2,2,Fail
1986,1,0,1330,111,6497,0,1071,400,1,0,2,Fail
1447,1,1,4997,311,9551,3,653,740,0,2,2,Fail
675,1,0,7662,346,8611,1,757,500,0,2,1,Fail
843,1,0,1914,281,5394,1,1555,500,1,2,2,Fail
1238,1,1,2622,534,7729,1,1027,500,1,0,2,Fail
710,1,1,2416,202,9549,0,1580,400,0,0,0,Fail
862,1,1,3643,405,8459,1,1315,500,0,2,1,Fail
1017,1,0,4816,298,6271,2,573,640,0,2,1,Fail
1004,1,1,2076,92,3543,0,1762,400,1,0,0,Fail
1198,1,1,2353,110,5119,2,548,640,0,1,1,Fail
1802,1,0,4235,88,7582,3,997,740,0,2,0,Fail
879,1,0,3002,9,8869,2,662,640,1,2,0,Fail
1243,1,1,5865,508,9938,2,1868,640,1,2,0,Fail
1184,1,0,4848,505,8538,3,1288,740,1,0,0,Fail
1712,1,0,1491,325,3665,3,1489,740,1,2,0,Fail
1153,1,0,3113,515,8163,2,600,640,1,0,1,Fail
663,1,0,1380,458,6035,3,1713,740,1,2,0,Fail
1938,1,0,4576,50,8380,3,1445,740,1,0,0,Fail
1129,1,0,3388,276,3881,0,912,400,1,0,0,Fail
734,1,0,258,188,7241,3,1006,740,1,0,1,Fail
1218,1,0,2211,416,8212,3,1064,740,1,0,2,Fail
1206,1,1,6232,587,6429,3,1093,740,0,1,0,Fail
1474,1,0,4647,227,6187,2,1046,640,0,2,1,Fail
1221,1,1,5998,367,9638,3,872,740,1,2,0,Fail
1795,1,1,6859,100,7953,0,1695,400,1,0,2,Fail
1790,1,1,882,308,2283,1,1689,500,0,1,0,Fail
1872,1,1,169,192,3676,1,1430,500,0,1,0,Fail
1151,1,0,5032,369,8159,0,1943,400,1,2,0,Fail
817,1,1,514,455,9108,0,549,400,0,0,0,Fail
1556,1,1,6048,357,9055,0,1461,400,1,0,0,Fail
1876,1,0,4845,586,8619,2,1018,640,1,2,0,Fail
750,1,1,4903,265,5420,0,1538,400,0,0,1,Fail
1068,1,1,5895,131,8738,0,1970,400,0,2,2,Fail
1241,1,0,650,22,4762,1,1345,500,1,0,1,Fail
924,1,0,7318,402,7826,3,1593,740,1,2,0,Fail
1073,1,0,2690,283,6907,0,1779,400,0,0,2,Fail
959,1,1,5188,41,8260,2,1067,640,0,2,1,Fail
1838,1,1,5782,593,6594,2,1154,640,1,0,1,Fail
664,1,1,6548,571,9226,2,1887,640,0,0,2,Fail
704,1,0,5594,35,7551,0,553,400,0,2,0,Fail
1962,1,1,49,238,2238,2,787,640,0,2,0,Fail
886,1,1,1557,86,1623,3,1827,740,0,0,1,Fail
1879,1,0,5906,168,9985,0,698,400,0,2,1,Fail
1127,1,0,6598,104,6613,0,843,400,1,0,1,Fail
1099,1,0,5956,15,7038,1,1904,500,1,0,2,Fail
1098,1,0,6067,264,6995,1,797,500,0,0,2,Fail
1326,1,1,1927,469,2168,2,1641,640,1,2,1,Fail
778,1,1,7937,519,8518,2,1915,640,0,1,0,Fail
982,1,0,420,196,4603,1,1562,500,0,2,0,Fail
1082,1,1,986,153,9803,0,812,400,1,0,0,Fail
1833,1,1,9733,367,9750,1,1057,500,0,1,0,Fail
1626,1,1,5518,435,7695,2,1616,640,1,2,1,Fail
623,1,1,2039,338,7704,0,1840,400,1,2,1,Fail
1430,1,1,3674,441,5633,2,1536,640,1,0,2,Fail
1690,1,0,1474,511,6617,1,1124,500,0,2,2,Fail
1571,1,1,7463,90,9411,1,712,500,1,2,1,Fail
1611,1,1,121,102,1544,1,1084,500,0,1,2,Fail
1865,1,1,1349,136,6551,3,690,740,0,2,1,Fail
847,1,1,2027,246,5396,0,1260,400,1,0,1,Fail
1634,1,1,2602,324,5861,0,926,400,0,1,0,Fail
1790,1,1,6517,495,9478,0,768,400,0,1,2,Fail
1515,1,1,5385,31,7186,1,1741,500,1,2,1,Fail
790,1,0,1250,19,6089,1,871,500,1,0,2,Fail
687,1,1,1546,199,9394,1,430,500,0,2,2,Fail
708,1,1,7147,583,9943,1,696,500,1,2,0,Fail
1065,1,0,1610,304,9564,3,1216,740,1,2,2,Fail
1429,1,1,8815,540,9576,2,981,640,1,2,0,Fail
1846,1,0,566,430,5471,3,907,740,0,0,0,Fail
1575,1,1,328,575,2413,3,1471,740,0,2,0,Fail
1403,1,1,1784,157,9920,2,771,640,0,2,2,Fail
1929,1,1,2975,209,3967,3,1498,740,0,0,0,Fail
1989,1,0,5603,208,9900,2,1550,640,1,2,0,Fail
843,1,0,3747,159,3869,2,1354,640,0,0,0,Fail
1244,1,1,3482,41,3757,2,589,640,1,2,1,Fail
1701,1,1,3785,365,4302,2,1314,640,0,0,0,Fail
1717,1,0,571,24,1813,2,816,640,0,2,2,Fail
665,1,1,221,274,7417,3,829,740,0,2,2,Fail
1871,1,1,5629,209,6274,2,1779,640,0,2,2,Fail
1818,1,1,247,250,9409,3,1951,740,0,1,2,Fail
1335,1,1,7403,74,8990,1,689,500,0,0,2,Fail
1179,1,1,214,542,8536,2,1432,640,0,2,2,Fail
1002,1,0,9320,250,9490,1,707,500,0,2,2,Fail
1228,1,1,6902,352,9071,0,812,400,0,0,2,Fail
1314,1,1,4720,231,7980,2,1730,640,0,1,2,Fail
675,1,1,5514,338,8714,3,996,740,0,2,1,Fail
1554,1,1,3071,566,6945,0,1050,400,0,0,0,Fail
1889,1,0,215,453,7064,2,831,640,1,0,1,Fail
1011,1,0,2158,308,7641,3,1756,740,1,2,0,Fail
1086,1,0,6527,368,7073,2,910,640,1,0,1,Fail
1512,1,0,343,557,2908,0,431,400,0,2,1,Fail
767,1,1,2120,368,4985,1,531,500,1,2,0,Fail
1289,1,1,978,559,1703,1,1494,500,1,2,0,Fail
1154,1,0,2668,470,9195,0,497,400,1,0,0,Fail
1963,1,0,6939,306,8034,1,641,500,0,2,1,Fail
1939,1,1,4131,306,7735,3,1500,740,1,2,2,Fail
895,1,0,7095,513,8224,2,927,640,1,0,1,Fail
1167,1,1,2854,73,9108,3,1128,740,0,0,2,Fail
720,1,1,6577,391,8482,3,1649,740,0,1,1,Fail
1586,1,1,7813,591,9986,0,1641,400,0,1,2,Fail
1509,1,0,1432,178,1827,1,671,500,1,2,2,Fail
1159,1,0,3651,273,6322,0,1499,400,0,0,0,Fail
1544,1,1,1265,514,6702,2,969,640,1,2,0,Fail
1679,1,1,398,235,1208,1,475,500,0,0,1,Fail
988,1,1,2739,316,8326,3,1720,740,0,0,0,Fail
1605,1,1,3538,440,9785,0,674,400,0,2,0,Fail
1764,1,1,1572,528,5483,3,1945,740,0,2,1,Fail
1143,1,0,675,362,5977,3,1298,740,0,2,2,Fail
1247,1,1,478,286,1050,1,452,500,0,2,1,Fail
1411,1,0,4781,519,7568,2,1495,640,1,2,1,Fail
1864,1,1,3346,586,8754,1,1263,500,1,0,0,Fail
1429,1,1,1534,143,6365,0,1689,400,0,2,2,Fail
1653,1,1,3632,112,4783,3,1433,740,0,1,1,Fail
1133,1,1,730,525,3971,1,1466,500,0,0,2,Fail
801,1,0,2321,210,7479,2,1301,640,0,2,0,Fail
1368,1,1,4214,246,6109,3,808,740,0,0,2,Fail
1021,1,1,3080,230,5575,3,842,740,1,0,2,Fail
1768,1,1,3237,387,5294,2,1399,640,1,0,0,Fail
938,1,1,1229,49,8140,1,837,500,1,2,0,Fail
1410,1,0,4894,556,6016,1,1763,500,0,2,1,Fail
1966,1,0,2454,494,4650,0,1358,400,1,0,0,Fail
1446,1,1,2525,334,7330,1,1313,500,0,1,0,Fail
944,1,1,6916,547,7069,1,670,500,1,2,1,Fail
716,1,1,2681,397,2970,3,1890,740,1,0,1,Fail
1021,1,1,4289,291,7933,1,1622,500,0,0,2,Fail
828,1,0,6548,217,8559,1,674,500,1,0,1,Fail
1699,1,0,2051,515,7975,3,1566,740,1,2,0,Fail
1803,1,1,3109,149,6800,0,338,400,0,2,2,Fail
839,1,1,4019,204,5390,1,1527,500,0,0,0,Fail
1793,1,0,3254,534,5467,0,554,400,0,2,1,Fail
972,1,1,6010,197,6684,3,945,740,1,0,1,Fail
1041,1,1,2309,80,3469,0,1602,400,1,2,1,Fail
646,1,1,3370,407,5393,1,713,500,1,2,1,Fail
688,1,0,225,450,6471,0,1891,400,1,0,0,Fail
1778,1,1,2814,100,9935,3,805,740,0,1,0,Fail
1964,1,0,392,268,5616,0,952,400,0,2,0,Fail
1925,1,1,1231,94,6730,0,446,400,1,0,2,Fail
902,1,1,3669,489,7494,0,1854,400,0,0,0,Fail
841,1,0,640,21,5400,3,1060,740,0,0,1,Fail
630,1,0,584,347,6013,1,856,500,1,0,0,Fail
1972,1,0,8830,268,9930,3,1836,740,0,2,1,Fail
1580,1,0,3588,313,8818,2,1345,640,1,2,1,Fail
1024,1,1,6994,185,9351,2,1012,640,0,0,0,Fail
771,1,0,2384,381,7005,2,1552,640,0,2,0,Fail
1409,1,1,1178,285,2435,0,1977,400,0,1,1,Fail
1722,1,0,2198,266,3654,1,741,500,0,2,1,Fail
708,1,1,4978,523,8791,2,1460,640,0,2,1,Fail
1919,1,0,4158,580,8174,1,698,500,0,0,1,Fail
1813,1,1,2742,600,7904,2,960,640,0,1,2,Fail
1210,1,1,6395,2,7694,3,1492,740,1,2,0,Fail
1644,1,1,2819,52,2978,0,1615,400,1,0,2,Fail
1869,1,0,57,402,7349,1,1656,500,0,2,1,Fail
736,1,0,1130,141,5932,1,1262,500,0,2,0,Fail
1353,1,1,6164,404,7453,3,1227,740,1,2,1,Fail
1930,1,0,7865,100,8247,1,678,500,1,0,2,Fail
639,1,0,1368,148,9230,2,693,640,0,0,0,Fail
1017,1,0,1529,334,3414,1,1133,500,1,0,2,Fail
1377,1,1,5073,255,9864,2,601,640,0,2,2,Fail
1973,1,1,4081,530,8000,1,860,500,1,0,1,Fail
763,1,0,703,192,5940,0,1883,400,0,2,1,Fail
801,1,0,2768,406,8173,3,1349,740,1,0,0,Fail
1993,1,0,632,314,8371,1,1197,500,1,2,1,Fail
954,1,1,3735,422,6428,0,921,400,1,0,1,Fail
1972,1,1,5961,203,9647,1,1471,500,0,0,0,Fail
1034,1,0,3488,175,7778,1,1843,500,0,0,1,Fail
1783,1,1,343,481,6723,0,724,400,0,2,1,Fail
900,1,0,92,544,1780,3,1980,740,0,0,2,Fail
1578,1,1,322,339,7531,3,754,740,1,2,1,Fail
1090,1,1,2021,470,8039,2,796,640,1,0,1,Fail
1004,1,1,5044,478,5111,1,1366,500,0,1,0,Fail
1845,1,0,3040,393,3922,2,1897,640,0,0,2,Fail
1690,1,0,3008,593,7392,0,1233,400,1,2,0,Fail
1993,1,1,2813,573,6426,3,1522,740,0,1,1,Fail
1030,1,1,5017,317,7775,0,428,400,1,2,1,Fail
936,1,1,9,537,1252,2,1105,640,0,0,2,Fail
1020,1,0,6842,406,9481,0,1344,400,0,0,0,Fail
1843,1,1,2409,188,7950,3,735,740,1,2,1,Fail
737,1,1,3193,508,9525,2,768,640,1,0,0,Fail
768,1,1,52,356,9284,0,1774,400,0,0,0,Fail
1775,1,1,431,11,3639,1,1375,500,0,2,2,Fail
631,1,1,4072,434,4617,0,1950,400,0,0,0,Fail
1591,1,1,8259,3,9599,2,1823,640,0,0,1,Fail
1054,1,1,5012,500,7118,0,1371,400,1,0,1,Fail
956,1,0,355,229,4746,2,1594,640,0,0,0,Fail
846,1,1,1098,201,6619,0,1995,400,0,2,1,Fail
1177,1,1,2316,111,3983,2,1533,640,0,1,1,Fail
609,1,1,2013,19,8065,2,1655,640,0,1,0,Fail
645,1,1,863,29,7796,0,1159,400,0,2,2,Fail
1085,1,0,706,57,9777,1,1438,500,1,2,0,Fail
794,1,1,3698,596,6296,3,729,740,1,2,1,Fail
1244,1,0,2439,230,4266,3,1818,740,0,2,1,Fail
851,1,1,759,57,8678,0,496,400,0,2,0,Fail
1979,1,0,251,582,4801,0,726,400,0,2,2,Fail
940,1,1,113,387,4531,0,1999,400,0,0,0,Fail
1699,1,1,1207,520,6788,0,1851,400,1,2,0,Fail
1901,1,1,1789,270,8999,0,315,400,1,0,2,Fail
1599,1,1,8136,594,9695,0,623,400,0,2,1,Fail
1203,1,1,2528,161,5624,3,982,740,0,1,1,Fail
732,1,0,3555,224,5567,1,1050,500,1,2,0,Fail
1141,1,0,534,446,5505,1,1310,500,1,0,1,Fail
1446,1,1,3760,299,8335,2,1231,640,0,1,0,Fail
1185,1,1,2663,88,7863,0,1779,400,0,1,0,Fail
907,1,1,3563,434,4039,1,1207,500,0,0,1,Fail
1655,1,1,1473,536,9752,0,1728,400,1,0,2,Fail
1728,1,1,4925,431,5083,3,1368,740,0,2,0,Fail
1245,1,1,1165,475,6957,3,1780,740,0,0,1,Fail
1214,1,1,4768,450,8866,0,317,400,0,0,2,Fail
1784,1,0,3949,54,4952,1,663,500,0,2,0,Fail
1143,1,0,3104,38,3203,3,1742,740,0,0,2,Fail
1406,1,0,2613,428,6468,0,868,400,1,2,0,Fail
1695,1,1,239,50,9040,1,666,500,1,2,0,Fail
1777,1,0,5197,456,7281,0,445,400,0,0,0,Fail
1254,1,1,6077,465,6669,0,852,400,0,2,0,Fail
682,1,0,1711,529,7789,0,1399,400,1,0,0,Fail
1085,1,0,6899,520,7839,1,1757,500,1,0,2,Fail
1255,1,1,3585,318,8136,0,431,400,0,2,0,Fail
1605,1,1,4676,110,7919,2,969,640,1,0,0,Fail
1277,1,1,4137,404,7490,2,1792,640,1,2,0,Fail
1623,1,1,1704,45,4157,0,714,400,1,0,1,Fail
1868,1,1,78,390,5753,0,1777,400,1,2,0,Fail
671,1,1,1136,572,2469,0,1801,400,1,0,0,Fail
723,1,1,995,578,1369,1,1108,500,1,0,0,Fail
905,1,0,8450,38,9167,3,715,740,1,0,1,Fail
1189,1,0,361,502,9588,2,1065,640,1,2,1,Fail
666,1,0,1179,352,3644,3,1064,740,0,0,0,Fail
1487,1,0,4134,68,7389,3,1938,740,1,2,0,Fail
965,1,0,1155,261,3094,3,1398,740,0,2,2,Fail
1897,1,1,4207,261,9706,1,1951,500,1,0,2,Fail
1557,1,0,900,535,5798,1,1751,500,0,2,0,Fail
1541,1,1,3148,234,6828,0,596,400,1,0,1,Fail
1416,1,1,178,326,7990,3,1204,740,0,1,2,Fail
1772,1,1,2993,152,5636,0,528,400,1,2,0,Fail
1456,1,0,5736,445,7973,1,1095,500,1,0,0,Fail
1608,1,0,493,98,2079,3,1382,740,1,0,2,Fail
1776,1,1,1526,422,2161,2,829,640,0,0,2,Fail
